current_filename,full_path,old_filename,proposed_date,current_exif_date,directory,dir_year,file_modified,confidence,reasoning,date_differs,update_reason
IMG_20230226_101426.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101426.heic,IMG_20230226_101426.HEIC,2023-02-26 10:14:26,NONE,2023/2023,2023,2023-02-26T10:14:26,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101426_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101426_1.heic,IMG20230226_101426.heic,2023-02-26 10:14:26,NONE,2023/2023,2023,2023-02-26T10:14:26.527000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101456.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101456.heic,IMG_20230226_101456.HEIC,2023-02-26 10:14:56,NONE,2023/2023,2023,2023-02-26T10:14:56,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101456_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101456_1.heic,IMG20230226_101456.heic,2023-02-26 10:14:56,NONE,2023/2023,2023,2023-02-26T10:14:56.265000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101501.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101501.heic,IMG_20230226_101501.HEIC,2023-02-26 10:15:01,NONE,2023/2023,2023,2023-02-26T10:15:01,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101501_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101501_1.heic,IMG20230226_101501.heic,2023-02-26 10:15:01,NONE,2023/2023,2023,2023-02-26T10:15:01.814000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101511.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101511.heic,IMG_20230226_101511.HEIC,2023-02-26 10:15:11,NONE,2023/2023,2023,2023-02-26T10:15:11,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101511_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101511_1.heic,IMG20230226_101511.heic,2023-02-26 10:15:11,NONE,2023/2023,2023,2023-02-26T10:15:11.876000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101516.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101516.heic,IMG_20230226_101516.HEIC,2023-02-26 10:15:16,NONE,2023/2023,2023,2023-02-26T10:15:16,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101516_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101516_1.heic,IMG20230226_101516.heic,2023-02-26 10:15:16,NONE,2023/2023,2023,2023-02-26T10:15:16.575000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230228_140324.heic,/Volumes/photo-1/2023/2023/IMG_20230228_140324.heic,IMG_20230228_140324.HEIC,2023-02-28 14:03:24,NONE,2023/2023,2023,2023-02-28T14:03:24,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230228_140324_1.heic,/Volumes/photo-1/2023/2023/IMG_20230228_140324_1.heic,IMG20230228_140324.heic,2023-02-28 14:03:24,NONE,2023/2023,2023,2023-02-28T14:03:24.171000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230302_095616.heic,/Volumes/photo-1/2023/2023/IMG_20230302_095616.heic,IMG_20230302_095616.HEIC,2023-03-02 09:56:16,NONE,2023/2023,2023,2023-03-02T09:56:16,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230302_095616_1.heic,/Volumes/photo-1/2023/2023/IMG_20230302_095616_1.heic,IMG20230302_095616.heic,2023-03-02 09:56:16,NONE,2023/2023,2023,2023-03-02T09:56:16.734000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230303_174148.heic,/Volumes/photo-1/2023/2023/IMG_20230303_174148.heic,IMG_20230303_174148.HEIC,2023-03-03 17:41:48,NONE,2023/2023,2023,2023-03-03T17:41:48,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230303_174148_1.heic,/Volumes/photo-1/2023/2023/IMG_20230303_174148_1.heic,IMG20230303_174148.heic,2023-03-03 17:41:48,NONE,2023/2023,2023,2023-03-03T17:41:48.039000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230303_174149.heic,/Volumes/photo-1/2023/2023/IMG_20230303_174149.heic,IMG_20230303_174149.HEIC,2023-03-03 17:41:49,NONE,2023/2023,2023,2023-03-03T17:41:49,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230303_174149_1.heic,/Volumes/photo-1/2023/2023/IMG_20230303_174149_1.heic,IMG20230303_174149.heic,2023-03-03 17:41:49,NONE,2023/2023,2023,2023-03-03T17:41:49.635000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103410.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103410.heic,IMG20230304_103410.heic,2023-03-04 10:34:10,NONE,2023/2023,2023,2023-03-04T10:34:10.626000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103411.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103411.heic,IMG20230304_103411.heic,2023-03-04 10:34:11,NONE,2023/2023,2023,2023-03-04T10:34:11.375000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103419.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103419.heic,IMG20230304_103419.heic,2023-03-04 10:34:19,NONE,2023/2023,2023,2023-03-04T10:34:19.445000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103420.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103420.heic,IMG20230304_103420.heic,2023-03-04 10:34:20,NONE,2023/2023,2023,2023-03-04T10:34:20.311000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103422.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103422.heic,IMG20230304_103422.heic,2023-03-04 10:34:22,NONE,2023/2023,2023,2023-03-04T10:34:22.477000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103424.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103424.heic,IMG20230304_103424.heic,2023-03-04 10:34:24,NONE,2023/2023,2023,2023-03-04T10:34:24,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103426.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103426.heic,IMG20230304_103426.heic,2023-03-04 10:34:26,NONE,2023/2023,2023,2023-03-04T10:34:26.525000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103430.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103430.heic,IMG20230304_103430.heic,2023-03-04 10:34:30,NONE,2023/2023,2023,2023-03-04T10:34:30.991000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230304_103435.heic,/Volumes/photo-1/2023/2023/IMG_20230304_103435.heic,IMG20230304_103435.heic,2023-03-04 10:34:35,NONE,2023/2023,2023,2023-03-04T10:34:35.180000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_085546.heic,/Volumes/photo-1/2023/2023/IMG_20230305_085546.heic,IMG20230305_085546.heic,2023-03-05 08:55:46,NONE,2023/2023,2023,2023-03-05T08:55:46.194000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_085547.heic,/Volumes/photo-1/2023/2023/IMG_20230305_085547.heic,IMG20230305_085547.heic,2023-03-05 08:55:47,NONE,2023/2023,2023,2023-03-05T08:55:47.555000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_085549.heic,/Volumes/photo-1/2023/2023/IMG_20230305_085549.heic,IMG20230305_085549.heic,2023-03-05 08:55:49,NONE,2023/2023,2023,2023-03-05T08:55:49.223000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_085552.heic,/Volumes/photo-1/2023/2023/IMG_20230305_085552.heic,IMG20230305_085552.heic,2023-03-05 08:55:52,NONE,2023/2023,2023,2023-03-05T08:55:52.095000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100337.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100337.heic,IMG_20230305_100337.HEIC,2023-03-05 10:03:37,NONE,2023/2023,2023,2023-03-05T10:03:37,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100337_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100337_1.heic,IMG20230305_100337.heic,2023-03-05 10:03:37,NONE,2023/2023,2023,2023-03-05T10:03:37.173000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100342.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100342.heic,IMG_20230305_100342.HEIC,2023-03-05 10:03:42,NONE,2023/2023,2023,2023-03-05T10:03:42,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100342_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100342_1.heic,IMG20230305_100342.heic,2023-03-05 10:03:42,NONE,2023/2023,2023,2023-03-05T10:03:42.801000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100354.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100354.heic,IMG_20230305_100354.HEIC,2023-03-05 10:03:54,NONE,2023/2023,2023,2023-03-05T10:03:54,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100354_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100354_1.heic,IMG20230305_100354.heic,2023-03-05 10:03:54,NONE,2023/2023,2023,2023-03-05T10:03:54.871000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100355.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100355.heic,IMG_20230305_100355.HEIC,2023-03-05 10:03:55,NONE,2023/2023,2023,2023-03-05T10:03:55,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100355_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100355_1.heic,IMG20230305_100355.heic,2023-03-05 10:03:55,NONE,2023/2023,2023,2023-03-05T10:03:55.648000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100403.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100403.heic,IMG_20230305_100403.HEIC,2023-03-05 10:04:03,NONE,2023/2023,2023,2023-03-05T10:04:03,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100403_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100403_1.heic,IMG20230305_100403.heic,2023-03-05 10:04:03,NONE,2023/2023,2023,2023-03-05T10:04:03.985000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100411.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100411.heic,IMG_20230305_100411.HEIC,2023-03-05 10:04:11,NONE,2023/2023,2023,2023-03-05T10:04:11,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100411_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100411_1.heic,IMG20230305_100411.heic,2023-03-05 10:04:11,NONE,2023/2023,2023,2023-03-05T10:04:11.665000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100412.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100412.heic,IMG_20230305_100412.HEIC,2023-03-05 10:04:12,NONE,2023/2023,2023,2023-03-05T10:04:12,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100412_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100412_1.heic,IMG20230305_100412.heic,2023-03-05 10:04:12,NONE,2023/2023,2023,2023-03-05T10:04:12.312000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100414.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100414.heic,IMG_20230305_100414.HEIC,2023-03-05 10:04:14,NONE,2023/2023,2023,2023-03-05T10:04:14,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100414_1.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100414_1.heic,IMG_20230305_100414_1.HEIC,2023-03-05 10:04:14,NONE,2023/2023,2023,2023-03-05T10:04:14,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230305_100414_2.heic,/Volumes/photo-1/2023/2023/IMG_20230305_100414_2.heic,IMG20230305_100414 4.heic,2023-03-05 10:04:14,NONE,2023/2023,2023,2023-03-05T10:04:14,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
